176,2,-10,90,942,223,93,-504,542,-501,0,0,0,7/13/2016 20:52
177,-10,5,89,486,102,64,-519,554,-495,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
179,1,-23,74,-268,70,533,-509,539,-499,0,0,0,7/13/2016 20:52
180,-2,-19,80,266,257,299,-506,540,-513,0,0,0,7/13/2016 20:52
181,3,-14,74,1020,710,20,-484,548,-519,0,0,0,7/13/2016 20:52
182,13,-26,80,-625,454,43,-503,559,-493,0,0,0,7/13/2016 20:52
183,-4,-19,82,-842,75,106,-497,556,-497,0,0,0,7/13/2016 20:52
184,9,-32,78,228,308,-26,-479,561,-503,0,0,0,7/13/2016 20:52
185,4,-23,86,685,296,-166,-486,546,-493,0,0,0,7/13/2016 20:52
186,-6,-1,88,-83,47,6,-489,575,-462,0,0,0,7/13/2016 20:52
187,4,-7,82,-494,-45,71,-503,568,-484,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
189,8,-27,76,473,408,-82,-493,568,-465,0,0,0,7/13/2016 20:52
190,-5,-21,75,302,88,-144,-495,572,-460,0,0,0,7/13/2016 20:52
191,-9,-10,83,24,134,70,-488,557,-475,0,0,0,7/13/2016 20:52
192,6,-20,82,-237,-83,21,-498,577,-453,0,0,0,7/13/2016 20:52
193,-3,1,76,16,-86,-99,-533,571,-463,0,0,0,7/13/2016 20:52
194,20,-20,83,144,-285,-92,-482,567,-485,0,0,0,7/13/2016 20:52
195,6,-8,90,112,-261,181,-507,570,-488,0,0,0,7/13/2016 20:52
196,6,-22,79,-146,-218,44,-517,569,-477,0,0,0,7/13/2016 20:52
197,-2,-6,88,164,116,115,-497,562,-473,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
199,0,-4,82,-142,466,93,-488,563,-484,0,0,0,7/13/2016 20:52
200,-7,-17,85,358,312,-239,-494,551,-459,0,0,0,7/13/2016 20:52
201,0,-14,98,681,103,-340,-519,558,-455,0,0,0,7/13/2016 20:52
202,6,-30,81,-444,-281,-50,-500,546,-476,0,0,0,7/13/2016 20:52
203,3,-16,66,-781,-365,292,-503,549,-475,0,0,0,7/13/2016 20:52
204,-3,-6,80,-178,94,265,-507,542,-495,0,0,0,7/13/2016 20:52
205,4,-31,69,98,253,-68,-494,550,-479,0,0,0,7/13/2016 20:52
206,8,-20,76,-207,185,13,-487,564,-470,0,0,0,7/13/2016 20:52
207,0,-5,91,185,521,-112,-523,561,-464,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
209,-12,1,77,-502,-306,-162,-542,579,-466,0,0,0,7/13/2016 20:52
210,-5,0,83,2203,100,-383,-513,558,-487,0,0,0,7/13/2016 20:52
211,-9,-7,104,1356,-436,109,-510,559,-495,0,0,0,7/13/2016 20:52
212,-2,-4,91,-427,-513,410,-519,550,-500,0,0,0,7/13/2016 20:52
213,-2,-1,88,382,299,433,-493,540,-538,0,0,0,7/13/2016 20:52
214,3,-18,90,420,683,160,-494,568,-493,0,0,0,7/13/2016 20:52
215,9,-27,87,-58,436,-33,-465,559,-510,0,0,0,7/13/2016 20:52
216,-1,-12,72,-1792,-131,-47,-479,570,-485,0,0,0,7/13/2016 20:52
217,6,-27,52,-1857,-327,104,-502,577,-475,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
219,-1,-6,90,1494,434,-422,-500,571,-482,0,0,0,7/13/2016 20:52
220,4,-16,100,-716,-405,158,-524,569,-461,0,0,0,7/13/2016 20:52
